date,score
2020/08/01,2.680386580808617
2020/08/02,2.670333806054568
2020/08/03,2.6460947904720813
2020/08/04,2.617883431839227
2020/08/05,2.622993935829273
2020/08/06,2.6064926719038755
2020/08/07,2.581696349535801
2020/08/08,2.5706623708011187
2020/08/09,2.576280295243092
2020/08/10,2.580004287676052
2020/08/11,2.631693031068918
2020/08/12,2.599439414100017
2020/08/13,2.5406748050512036
2020/08/14,2.4922883348527685
2020/08/15,2.4865635245965216
2020/08/16,2.475021303871402
2020/08/17,2.4869905248979243
2020/08/18,2.4499119369308464
2020/08/19,2.435633710176572
2020/08/20,2.4210439186055406
2020/08/21,2.400473583553356
2020/08/22,2.3660430842180764
2020/08/23,2.3393200689869986
2020/08/24,2.363382583631593
2020/08/25,2.3695169811963392
2020/08/26,2.3327679895740068
2020/08/27,2.293680214019566
2020/08/28,2.1654791113684673
2020/08/29,2.075595830574072
2020/08/30,2.0434619396652063
2020/08/31,1.6357750014448422
